TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"         Arts, Entertainment, and Recreation",2867.0,2917.0,3092.0,3183.0,3317.0,3433.0,3425.0,3617.0,3583.0,3800.0,2758.0,3125.0,3700.0,3908.0,4133.0,4114.0
        Accommodation and Food Services,19033.0,19233.0,19867.0,21250.0,22267.0,23183.0,23808.0,24208.0,24567.0,25150.0,19125.0,21217.0,24475.0,24800.0,24183.0,23843.0
          Accommodation,4417.0,4508.0,4642.0,4908.0,4917.0,5183.0,5283.0,5492.0,5517.0,5958.0,4242.0,4250.0,4967.0,5117.0,5050.0,5086.0
          Food Services and Drinking Places,14617.0,14725.0,15225.0,16342.0,17350.0,18000.0,18525.0,18717.0,19050.0,19192.0,14883.0,16967.0,19508.0,19683.0,19133.0,18757.0
      Other Services,5333.0,5225.0,5300.0,5533.0,5700.0,5892.0,6008.0,6050.0,6192.0,6500.0,5583.0,5892.0,6508.0,6658.0,6608.0,6586.0
      Government,38225.0,37750.0,37733.0,37875.0,38317.0,38650.0,38058.0,38700.0,38975.0,39433.0,36517.0,35158.0,34283.0,35275.0,35508.0,36986.0
        Federal Government,4125.0,3950.0,3967.0,3733.0,3667.0,3575.0,3617.0,3600.0,3525.0,3525.0,3550.0,3742.0,3967.0,4058.0,4233.0,4200.0
        Total State and Local Government,34100.0,33800.0,33767.0,34142.0,34650.0,35075.0,34442.0,35100.0,35450.0,35908.0,32967.0,31417.0,30317.0,31217.0,31275.0,32786.0
          State Government,10583.0,10500.0,10658.0,10950.0,10967.0,11300.0,11458.0,11808.0,12142.0,12392.0,10833.0,9517.0,7467.0,7733.0,7658.0,8714.0
            State Government Educational Services,9975.0,9900.0,10058.0,10350.0,10367.0,10700.0,10858.0,11208.0,11542.0,11783.0,10233.0,8917.0,6867.0,7133.0,7058.0,8114.0
            State Government Excluding Education,608.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,608.0,600.0,600.0,600.0,600.0,600.0,600.0
          Local Government,23517.0,23300.0,23108.0,23192.0,23683.0,23775.0,22983.0,23292.0,23308.0,23517.0,22133.0,21900.0,22850.0,23483.0,23617.0,24071.0
            Local Government Educational Services,12783.0,12792.0,12583.0,12575.0,12917.0,12683.0,11467.0,11800.0,11933.0,11958.0,11042.0,11033.0,11800.0,12058.0,11875.0,11886.0
            Local Government Excluding Educational Services,10733.0,10508.0,10525.0,10617.0,10767.0,11092.0,11517.0,11492.0,11375.0,11558.0,11092.0,10867.0,11050.0,11425.0,11742.0,12186.0
            County Government,4767.0,4500.0,4458.0,4492.0,4542.0,4742.0,4775.0,4758.0,4633.0,4683.0,4700.0,4700.0,4650.0,4708.0,4792.0,4986.0
            City Government,2833.0,2783.0,2750.0,2825.0,2867.0,2900.0,3125.0,3067.0,3050.0,3075.0,2758.0,2675.0,2725.0,2858.0,2892.0,3114.0
            Special Districts plus Tribes,3142.0,3242.0,3317.0,3300.0,3358.0,3450.0,3617.0,3667.0,3692.0,3800.0,3633.0,3492.0,3675.0,3858.0,4058.0,4071.0
