TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
"Clothing, Clothing Accessories, Shoe, and Jewelry per mil",11199.22639359955,11356.203212442766,11141.263883254856,10933.782292999995,10715.163117173166,10525.552050473187,10270.713618382264,10205.238828967644,10064.387532924047,9745.392041007382,7352.651791665345,8565.100370079625,9151.93798546911,9208.909846745673,9337.958573666563,9012.320169592043
"Transportation, Warehousing, and Utilities per mil",17356.75381652973,17824.04763635231,17982.76242753493,17596.42574804189,16920.794448432636,16992.42902208202,16883.10158564642,17257.318952234204,17893.744614938987,18099.11140441075,18794.553591265434,19789.829437132343,21222.731046739966,22119.5011478563,21818.345349224743,21481.211939465196
Information per mil,14074.905427527365,13405.511197865293,14206.1063214702,14867.945125443483,14952.859535774109,15720.5047318612,16092.665184159285,16497.38058551618,16395.746446166573,15950.521033165029,15308.978957057161,15319.3083691009,15239.423308039935,14073.959173543462,13249.822734029583,12625.537670291465
Financial Activities per mil,67370.17365202139,68164.47416236646,69716.01908097089,72648.43921170678,72707.66531068039,73438.4858044164,73174.5723739068,73687.51926040062,72813.38907203892,72187.72541015057,73555.08299742914,74593.8554548513,70503.12124827338,64362.47440590681,63539.76271309648,61561.22934727421
Finance and Insurance per mil,45138.73770362895,46230.77881490556,47421.93798170979,49372.10991824167,48735.74220307889,49716.08832807571,49265.57609174766,49712.17257318952,48639.22116368867,47703.617305360734,49333.16405878059,49732.63531354818,45310.97322573337,39233.72836135757,38420.66647076544,37189.07769697612
Real Estate and Rental and Leasing per mil,22230.786077424327,21933.69534746088,22293.43924744158,23276.3292934651,23971.9231076015,23722.397476340695,23909.616232277953,23975.346687211095,24174.16790835025,24483.494221826608,24221.918938648552,24861.22014130313,25192.148022540012,25128.746044549232,25119.096242331052,24372.151650298085
Professional and Business Services per mil,162906.4049333005,164189.2838972932,170026.54699125543,173970.58955425635,178825.55635319455,182654.88958990536,185726.5164444869,187816.94915254237,194695.5768244157,201573.3820347151,196268.7656711207,204951.98140426358,208052.0486270838,198620.7110504436,194135.03755081573,189734.1469167881
"Professional, Scientific, and Technical Services per mil",70023.59681485241,71203.39414201614,73368.79778586797,75317.98106527982,78897.34386216798,80483.91167192429,80303.99874026135,78186.74884437596,79318.42003844105,81160.23880047268,82188.08518741868,85696.88134003486,87954.74927405169,86761.183843147,85932.87487517456,83434.36079634631
Management of Companies and Enterprises per mil,17725.23065545336,18197.180027618288,18432.058701200007,18968.03340546926,19244.15729440855,19594.952681388015,20742.291075260087,21463.790446841293,22547.91016674972,23619.147009622615,22994.890024439013,23352.992751333,24083.2215725418,22946.578147297885,21926.152629234748,21863.98869223835
Administrative and Support and Waste and Remediatio per mil,75157.57746299473,74788.70972765877,78225.69050418744,79684.57508350727,80684.055196618,82576.02523659306,84680.22662896544,88166.40986132511,92829.86030139159,96793.99622461977,91085.79045926302,95902.10731289569,96014.0777804903,88912.32859713347,86276.62608800647,84435.79742820346
