TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Professional and Business Services per mil,60026.02997935554,62025.00429691295,66315.24381785393,67402.68972420898,67224.43123005646,72728.31929084852,77861.93721986427,78845.1311746632,80444.8563484708,82836.33018811939,81273.39665253843,84265.08358837914,84445.29165078154,83045.19168340153,81478.29109428602,79680.68153046483
Private Education and Health Services per mil,105840.28962091972,105988.02842688149,105134.81349522149,111767.1807221924,115524.36769629434,118359.7993999266,126236.6854229074,128825.92767667217,131232.62279888787,135132.92979645124,131230.0838412276,134894.88011565496,137758.2920320244,139727.30978876323,141927.73269256926,143618.84336416307
Leisure and Hospitality per mil,110575.0531071418,111532.91435318382,114867.08477224442,117454.19199466117,120107.36491936923,126454.31455645653,137698.55723131128,140887.20160718507,142598.70250231697,147187.11055723697,118916.87034000557,133995.17079097521,148745.71101791842,150175.9048151112,150428.43541732783,146806.07062538163
Accommodation and Food Services per mil,99609.55030966699,100824.25999686138,103857.13347010594,106994.15340422753,109635.00210589435,115121.99333731463,125865.02939799157,128944.10304892459,130179.79610750696,134020.23618776334,109960.39971537296,123229.41818797003,135470.83492184523,136020.4744145314,135066.7210711641,131383.7630132702
Food Services and Drinking Places per mil,73115.81844837387,74041.41476792934,77025.85294267962,79552.87324638397,81794.3647694581,86578.9341142442,93716.78324277315,96445.87567950839,97927.7108433735,100083.08112278202,81149.64576307892,92723.88920502608,101471.5974075486,100537.52887707802,98608.15160719953,94894.47894791714
Other Services per mil,22626.634353588845,22732.53771942279,24151.802989041156,24605.028362517955,25577.69322473105,27463.790535533124,28305.322857588846,29418.28173008745,29842.44670991659,30228.176369354933,25848.467035856822,26206.917765029757,28150.972169271827,29382.898730163524,30353.17586253797,28513.769119640172
Government per mil,156082.6377045747,153754.7546275884,151313.82011725454,155957.57953836556,163417.40253992277,169567.50106128087,177465.75189730403,178311.86480737416,180478.2205746061,181428.40187525965,182083.96497849826,178080.92770028143,178421.65459397636,175338.59789518185,169696.69492678062,172445.37777579197
Federal Government per mil,4989.079376477276,4483.735250379249,4380.6172289675615,4352.304545256713,3747.778102981804,3597.5622917910823,3716.560249158199,3877.6294020326163,3707.136237256719,3953.771289537713,4640.658354731925,4613.893972716507,4574.914220358368,4529.737728185538,4533.708119871242,4468.075599839149
State & Local Government per mil,151093.55832809742,149271.0193772092,146933.20288828696,151605.27499310885,159669.62443694097,165969.9387694898,173749.19164814582,174434.23540534152,176771.0843373494,177474.6305857219,177443.30662376637,173467.03372756494,173846.740373618,170808.86016699634,165162.98680690938,167977.30217595282
State Government per mil,71679.68165634443,72173.19174693798,69783.23245745325,68853.4579059612,70615.27808513523,73210.39263794852,76806.43410910334,78416.74545024817,79762.74328081557,80173.28348465965,81660.11818209944,78113.22495809046,79046.89287075866,78764.5895302662,78266.91450937721,79784.93662779442
State Government Educational Services per mil,27488.555784938515,28770.63452326685,28963.180912190524,29436.086407752904,31531.306439753575,33996.96365742573,36050.63441683453,37609.312219333486,38242.81742354031,38261.824224081654,37836.834452247625,35119.42295566048,36980.55661456347,38064.89604251913,38408.06395550921,40316.935495881924
State Government Excluding Education per mil,44191.125871405915,43402.55722367113,40827.352573977674,39410.11765729954,39083.971645381665,39213.428980522796,40755.79969226881,40807.43323091468,41519.92585727526,41911.459260578005,43831.018160443025,43001.49182571784,42066.3362561952,40707.24305062737,39858.85055386801,39468.00113191248
Local Government per mil,79413.87667175298,77097.82763027119,77149.9704308337,82751.81708714765,89054.34635180571,92759.54613154127,96942.75753904246,96017.48995509336,97000.92678405932,97301.34710106225,95775.45401107571,95353.80876947448,94799.84750285931,92044.27063673014,86896.07229753216,88192.3655481584
Local Government excluding Educational Services per mil,35402.26789935075,34689.16505376746,33708.849576905384,34216.367566626526,34443.865422642295,35198.54946288395,37225.06745556852,37055.365161900256,36945.31974050046,37401.341166696344,38030.19521702812,38895.126190000155,39519.63400686237,40578.90048166212,41181.18208883045,40316.935495881924
Special Districts plus Tribes per mil,3365.945606319002,2989.156833586166,2920.411485978374,3024.851658953416,3512.2034793658045,3655.12328845974,4333.50925051846,3936.7170881588277,3833.1788693234475,3708.9786956263724,3867.2152956099376,3844.9116439304225,3812.428516965307,3774.781440154615,3778.0900998927023,3939.35332052485
