TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
  Civilian Unemployment per mil,127307.284622976,121175.03602050216,105509.27288784222,89658.43563165529,73933.00659616022,60148.180164183854,52238.06571605703,45163.35594602508,37362.57478819333,35921.60407150965,90689.78311464904,67180.63590974029,38935.04153738365,42781.652097043516,47167.21760916341,49127.42947086795
"Total, All Industries per mil",831207.2809678717,835311.016368661,848628.201354136,866415.1955755238,884106.570365184,907241.3783033167,887246.6763105325,886982.1497472833,902226.5968711318,917094.3688568247,879133.8078051743,908952.9996639295,942771.1607113068,941197.6557640048,,
  Total Farm per mil,3753.0611498958297,3641.908968514538,3838.681189284663,3857.5606419735614,3844.1979585068357,4003.8432222322813,3088.792450230764,4423.5679160657755,3569.767741393172,3272.3252473409834,3193.5777650352484,4039.541176675365,4003.6032429186266,4397.7343417477,,
  Total Nonfarm per mil,827454.2198179759,831670.5836502351,844789.5201648513,862559.1089727716,880262.3724066772,903237.5350810844,884159.2615554178,882558.5818312176,898655.4733501179,913820.6986340429,875940.2300401389,904913.4584872541,938767.5574683882,936799.9214222571,,
    Goods Producing per mil,62819.54749808107,63626.378817582736,66099.49955843392,70938.13752196317,73601.35608210193,75772.22191395971,74739.96004684163,77637.51645326451,81278.98826301582,85405.9404875267,86574.69558471347,90232.93303894803,92182.96466820137,88792.84942540024,,
      Mining and Logging per mil,97.95679666654483,221.4375132862508,294.37739181630855,283.01553047723496,232.89236098315953,146.01908177360616,241.09664531239235,194.29218808578412,226.41519666261289,268.9950881496904,280.6354774513441,66.94632377652246,77.40299602976012,153.2265985659562,,
      Construction per mil,34394.531963887566,33338.15575028935,34748.30732999706,39921.404228723724,41947.15701809338,45204.587335473,45371.6332575601,48618.199431353285,52366.987850858815,55839.34537355348,56947.41457820353,60161.98332500967,60898.80892803523,57885.60390269456,,
      Manufacturing per mil,28327.058737526953,30066.785554007132,31056.81483662055,30733.717762762233,31421.30670302539,30420.155305895376,29127.23014396914,28870.17724373271,28674.738978528516,29309.704804790264,29345.296320032383,30002.664463686306,31150.702298735527,30864.027764135808,,
        Durable Goods per mil,17848.605577689243,19092.34239554054,20337.062113629676,20624.756783528497,20955.890481630246,20686.523314866787,19264.31080801819,18847.710499166733,18472.497332503593,19098.651258628015,19384.08607953587,19671.50777849336,20729.323057418344,20386.99538355761,,
        Nondurable Goods per mil,10478.453159837713,10972.966908378014,10719.752722990874,10108.960979233736,10465.416221395144,9735.092181846323,9873.94089687952,10022.466744565976,10202.241646024922,10211.053546162248,9961.21024049651,10332.495611668477,10420.04470690288,10499.29607438693,,
    Service Providing per mil,764636.134361636,768044.2048326524,778690.0206064174,791620.9714508083,806659.5423222906,827465.3131671246,809419.3015085761,804921.065377953,817376.485087102,828414.7581465162,789365.5344554255,814680.525448306,846584.5928001868,848007.0719968568,,
"      Trade, Transportation & Utilities per mil",119387.40451039877,122085.88232515294,127171.03326464527,128561.2787585052,129023.84198695507,132610.14949433593,129675.55280016533,131489.29066932292,134730.599810462,133533.19668382854,128421.76274159276,135811.32919248004,140793.38070930506,139246.30848312218,,
        Wholesale Trade per mil,20663.035929675792,21934.123816047428,23403.002649396527,22785.698281859884,22379.776688653867,21987.553333469616,21584.349383481436,22325.814316871405,24065.08826803221,23234.450738929507,21913.853003676595,22437.72987693927,23654.622493577554,24107.65150771044,,
        Retail Trade per mil,81289.5208158193,83235.40874412452,85749.19046217251,87030.22370019222,87433.39352175995,90726.03607839473,88310.25694013915,88378.31699180964,87131.8888857254,84968.82346928344,79794.92022801632,84040.3980896197,83898.17502418843,81317.48682185772,,
"        Transportation, Warehousing, and Utilities per mil",17434.84776490369,16914.87351489241,18018.840153076242,18745.356776453107,19210.671776541254,19895.09989165384,19780.94647654474,20786.52761548755,23533.622656704396,25329.922475615596,26714.338718926032,29333.20122592108,33240.58319153905,33821.170153554005,,
      Information per mil,19360.356738184877,18600.751116045067,17331.468943185166,16214.431433591584,14986.181228580903,14626.73142126213,13329.200247985122,11630.166188233556,11388.548814167356,10715.419336442917,9320.335953047525,9215.830931076081,9541.921062289393,8698.556133975051,,
      Financial Activities per mil,46931.53989546402,45124.53645747218,45996.4674712982,46480.878763222136,45940.229207355274,47736.55821342733,45681.61465867603,45631.29910324577,45056.624135859965,44865.69075248686,44580.56464397747,43939.55014748275,43672.638708170685,39671.28310905936,,
        Finance & Insurance per mil,36258.63518403451,34200.28580201715,34577.56844274359,34688.56499333734,33927.11058702141,35567.327938414994,33730.10952676173,33111.76726532377,32278.401210440046,32033.28007230588,31919.587142037977,31052.38282050218,30127.114402962667,27250.761221883902,,
        Real Estate & Rental & Leasing per mil,10672.904711429512,10924.25065545504,11418.899028554606,11792.313769884788,12013.118620333862,12167.770084194603,11951.505131914308,12508.585799156608,12744.328434901563,12833.755655621728,12659.62829291328,12887.167326980574,13545.52430520802,12419.212258127885,,
      Professional and Business Services per mil,112163.45626667641,115553.47568320854,123491.31586694143,126963.42024268581,129859.60128238199,129092.54981440974,130065.44051801336,129778.97211222975,130110.10286299982,132950.82231798448,128804.93810503594,134986.5504835533,132730.12377806692,124567.9861179321,,
"        Professional, Scientific & Technical Services per mil",56483.058591322784,55790.443347426604,55710.92140123639,55583.07095435195,56491.13756126322,57275.98482569702,55682.30350623407,55117.40994830734,55180.2305638823,57127.8318457905,57712.41609606368,62638.997304740995,58552.697427684914,57547.71960842091,,
        Management of Companies & Enterprises per mil,10830.805219489017,10580.284384817063,10609.361201059759,11375.160670275116,11251.059439142131,11085.768688252181,10952.676172762967,12564.684247829264,13546.949970376216,13662.260527122775,13559.550713394272,13646.33863860634,12711.44029626664,12091.804996234816,,
        Administrative and Support and Waste and Remediatio per mil,44848.13041412333,49184.224201053454,57171.03326464527,60005.18861805875,62117.40428197664,60732.256491278284,63431.838534132396,62118.76999362393,61382.922328741304,62127.10555905249,57532.97129557797,58745.39911389846,61477.99686384413,54906.197819467634,,
      Private Education and Health Services per mil,126345.26115720604,128433.75770602547,130078.01000883132,134370.4673293947,137475.77108744517,148866.45386819151,150846.5936488255,146174.7699279477,152073.73271889403,156801.27180877677,155901.1029783789,158953.33439554836,164381.27648216728,173024.26087810626,,
      Leisure and Hospitality per mil,70884.16974304616,73136.38188818292,75544.59817486018,79167.69849412153,82507.27788628072,85701.51947456494,83809.3269959358,85573.39455817682,88419.8795254229,91065.59714219619,68326.64350524504,74890.17455584461,87311.91405598373,88989.2937825361,,
"         Arts, Entertainment, and Recreation per mil",10624.657333966885,11096.971915818314,11234.913158669413,11313.251022983219,11153.775288351697,11133.954985237471,11377.006268512778,11356.515219098648,11704.445465798424,12317.285086374324,7140.014166694776,8100.505176959217,11266.139525573015,13445.961431424548,,
        Accommodation & Food Services per mil,60260.97445082057,62039.40997236459,64309.685016190764,67854.44747113831,71353.50259792902,74567.56448932747,72432.32072742302,74204.5650454671,76737.12653355623,78748.31205582187,61186.62933855028,66789.66937888539,76045.7745304107,75543.33235111154,,
      Other Services per mil,29325.633246829195,29045.220492713226,28897.556667647925,28817.466775155954,29947.304418321848,30420.155305895376,29161.67252187091,30591.441839591276,31521.876182070355,32357.419153526258,28546.56457651702,29579.563697418685,32118.23974910753,33438.7584716629,,
      Government per mil,240238.31280383054,236064.19916385197,230178.09832204887,231043.8556149102,236920.8092272543,238412.65576585548,226848.52242198802,224051.73097920525,224076.47681684638,226123.9959758335,225463.62195163086,227305.53097137777,236035.09825509624,240371.93464951054,,
        Federal Government per mil,15534.19350122446,14995.748399744904,14693.84751251104,14383.67472081697,14518.922504329881,14626.73142126213,14097.954122752635,14206.590062638707,14089.261818669898,14133.001931384733,14796.775390427361,14349.275038259824,14123.377706602609,13958.026389025308,,
          State Government per mil,124712.16053218319,123931.1949358717,121221.66617603767,123155.97693423426,127476.13958801638,128350.77287899982,121306.05497003513,122332.92924206892,123070.89507214782,124219.24175664551,127780.88845414376,131683.41886841966,136322.69042137923,138089.90603411585,,
          Local Government per mil,99991.95877042289,97137.25582823534,94262.58463350016,93502.72992063772,94925.74713490806,95435.15146559352,91444.51332920024,87510.84341965197,86916.31992602866,87770.40731236248,82885.95810705973,81272.83706469827,85587.6955927001,88324.00222636938,,
