TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Retail Trade per mil,65356.8429890848,68047.53820033955,68754.47509291145,71469.16493016688,73584.47846456624,72887.25685483174,78322.13076453039,78841.74311926606,80180.18018018018,76342.4473330345,74546.38198644611,80767.94533773998,80811.5920816715,77419.80891383528,74100.09080473555,70758.29304041647
"Transportation, Warehousing, and Utilities per mil",13434.08900083963,13022.07130730051,14354.393262641071,17221.485525341413,18583.346395666787,19780.714669253288,23507.42245066676,30156.966743119265,35585.585585585584,36450.022411474674,30368.72403993296,28779.382821493557,29876.68776757291,26833.001953090632,24414.480785375297,23350.236703337432
Information per mil,3358.5222502099077,3395.585738539898,3409.594599202155,3444.297105068283,3483.2889213995854,3758.682209481579,3594.4071025484345,3583.7155963302753,3603.6036036036035,3585.835948005379,2732.6386358667933,3713.468751160459,3659.1166892312194,3519.082223356149,3426.5937944386383,3369.442525734117
Financial Activities per mil,15818.639798488666,16264.855687606112,17047.972996010776,15637.108857010006,16981.03349182298,17026.657197789827,16174.831961467955,17165.99770642202,16810.81081081081,16136.261766024205,16395.831815200756,16710.609380222068,16155.000182955833,14656.977460278358,13415.11470522727,13241.90912613508
Professional and Business Services per mil,27707.80856423174,21086.587436332768,22724.948003682362,22956.240205280108,24086.942891478135,21945.854190844057,22914.34527874627,22254.87385321101,21621.621621621623,22106.67861945316,22006.849814180572,23524.824538601508,31870.90636320392,30651.206165432053,34265.93794438639,33694.42525734118
Private Education and Health Services per mil,92225.02099076405,94227.50424448217,96457.43121142896,101176.22746138081,103923.92496995663,105364.3496786933,107526.68847273642,111991.1123853211,115009.00900900901,119372.47870909906,117357.72061502586,121300.4567566564,123806.21318013832,133865.88777646792,136498.36380146316,138383.0045319002
Leisure and Hospitality per mil,45474.39126784215,47113.75212224109,47444.50884789798,50665.610415554445,53120.15605134368,56293.62756136005,59900.79436396966,59131.30733944954,64108.1081081081,65298.07261317795,61794.06835240108,72264.10189758253,76530.42555527095,72141.18557880104,70245.17278599208,65704.12925181529
Other Services per mil,8396.305625524768,9202.037351443125,9512.768931774011,9902.354177071315,10449.866764198756,10687.128678572046,11538.046799180474,12095.04013761468,11711.711711711712,12102.196324518152,11987.17481600233,13312.785472910246,14325.441838340224,12316.787781746521,12421.402504840064,11793.04884006941
Government per mil,251049.5382031906,250984.7198641766,248184.39087592487,245836.70587424873,248184.33564972048,251589.21240884764,263434.0965457748,263707.7121559633,267873.87387387385,271178.84356790676,260511.54995263426,259794.2738311857,264682.2057155402,265549.944574455,270135.52178457007,264265.37729332683
Federal Government per mil,20151.133501259446,20373.51443123939,19468.785161444306,18943.63407787556,19454.168626016683,20646.770477889593,21566.44261529061,21358.94495412844,21621.621621621623,21658.449125952488,23682.868177512206,22893.53485090423,21954.700135387317,19055.830239473544,16276.32052358353,15162.491365803528
State & Local Government per mil,230898.40470193114,230611.20543293716,228732.65368747656,226893.07179637317,228730.16702370378,230942.44193095804,241867.65393048417,242348.76720183488,246252.25225225225,249520.3944419543,236828.68177512207,236882.17163652566,242727.50558015297,246476.51892386467,253859.20126098648,249102.8859275233
State Government per mil,100335.852225021,99745.3310696095,96457.43121142896,93133.79372104639,92307.15641708902,93967.05523703947,98253.11814816146,96007.74082568807,97603.60360360361,98610.4885701479,98976.17139109524,97627.09346800846,95594.4235061656,95595.86859746979,96510.01422036425,93384.09960072105
Local Government per mil,130562.55247691015,130865.87436332766,132258.1745030516,133759.2780753268,136423.01060661476,136975.38669391855,143632.50781783546,146341.0263761468,148648.64864864867,150909.90587180635,137852.51038402683,139255.0781685172,147133.08207398735,150880.65032639488,157332.05407165008,155718.78632680222
Local Government excluding Educational Services per mil,64097.39714525609,63803.05602716468,64645.91360087285,65011.10785816384,66182.48950659213,66547.72833561395,69641.63761187592,70921.73165137615,71621.62162162163,73366.20349619005,68771.40566931429,66842.43752088827,66925.244246039,69061.98863336442,71667.20921068412,68585.00261131796
Special Districts plus Tribes per mil,31905.96137699412,30696.09507640068,31538.750042619933,31429.211083748083,31488.93184945225,30173.384372888988,31594.83843140074,31500.860091743118,32882.88288288288,34657.104437471986,30824.163812577423,27999.554383749863,27754.400087818798,30052.96218746151,32689.70479894461,29128.830634971444
