TITLE,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
        Private Educational Services,1558.0,1575.0,1633.0,1508.0,1450.0,1400.0,1450.0,1492.0,1667.0,1825.0,1550.0,1800.0,1933.0,2108.0,2325.0,2371.0
        Health Care and Social Assistance,28000.0,28558.0,29817.0,30758.0,31125.0,32033.0,33333.0,34942.0,36425.0,39100.0,39250.0,39833.0,42400.0,45683.0,49208.0,51514.0
            Ambulatory Health Care Services,10558.0,10733.0,11200.0,11683.0,12100.0,12417.0,12758.0,13225.0,13667.0,14833.0,14525.0,14758.0,15433.0,16225.0,16775.0,17557.0
            Hospitals,6450.0,6808.0,7175.0,7167.0,7117.0,7408.0,7883.0,8200.0,8217.0,8250.0,8092.0,7783.0,7967.0,8083.0,8500.0,8786.0
      Leisure and Hospitality,20492.0,20717.0,21633.0,22800.0,23692.0,25042.0,25458.0,25858.0,26708.0,27558.0,23217.0,26508.0,29425.0,30158.0,29767.0,28971.0
"        Arts, Entertainment, and Recreation",2308.0,2317.0,2367.0,2392.0,2300.0,2392.0,2617.0,2500.0,2475.0,2625.0,1575.0,1908.0,2483.0,2750.0,2992.0,2857.0
        Accommodation and Food Services,18183.0,18400.0,19267.0,20408.0,21392.0,22650.0,22842.0,23358.0,24233.0,24933.0,21642.0,24600.0,26942.0,27408.0,26775.0,26114.0
          Food Services and Drinking Places,16467.0,16675.0,17525.0,18625.0,19675.0,20775.0,20867.0,21383.0,22250.0,23025.0,20067.0,22983.0,25183.0,25567.0,24992.0,24457.0
            Restaurants and Other Eating Places,15933.0,16158.0,16958.0,18033.0,19033.0,20100.0,20083.0,20525.0,21433.0,22233.0,19550.0,22308.0,24325.0,24583.0,23975.0,23371.0
      Other Services,6625.0,6783.0,7217.0,7483.0,7775.0,7683.0,7658.0,7725.0,7917.0,8275.0,7392.0,7892.0,8808.0,8933.0,8758.0,8771.0
      Government,60633.0,60150.0,58783.0,58442.0,59692.0,61508.0,63800.0,65233.0,66067.0,67608.0,65525.0,64800.0,67250.0,69592.0,72225.0,73086.0
        Federal Government,10875.0,10658.0,10383.0,10008.0,9633.0,9883.0,10208.0,10442.0,10567.0,10908.0,11325.0,11250.0,10950.0,11033.0,11108.0,11114.0
          Department of Defense,7758.0,7825.0,7633.0,7442.0,7175.0,7417.0,7700.0,7875.0,7983.0,8258.0,8542.0,8617.0,8308.0,8258.0,8183.0,8171.0
          Federal Government excluding Department of Defense,3117.0,2833.0,2750.0,2567.0,2458.0,2467.0,2508.0,2567.0,2583.0,2650.0,2783.0,2633.0,2642.0,2775.0,2925.0,2943.0
        Total State and Local Government,49758.0,49492.0,48400.0,48433.0,50058.0,51625.0,53592.0,54792.0,55500.0,56700.0,54200.0,53550.0,56300.0,58558.0,61117.0,61971.0
          State Government,9833.0,9725.0,9392.0,8842.0,9242.0,9575.0,9892.0,10083.0,10242.0,10217.0,10192.0,9842.0,9783.0,9800.0,9725.0,9543.0
        State Government Educational Services,1250.0,1242.0,1317.0,1317.0,1392.0,1450.0,1575.0,1742.0,1842.0,1758.0,1758.0,1592.0,1683.0,1775.0,1875.0,1857.0
